year,snap_counts_coverage,snap_counts_run_defense,player_game_count,snap_counts_dl_over_t,snap_counts_fs,snap_counts_pass_rush,grades_defense,grades_run_defense,grades_pass_rush_defense,grades_tackle,snap_counts_defense,snap_counts_dl_outside_t,snap_counts_slot,player,team_name,grades_coverage_defense,grades_defense_penalty,snap_counts_dl_a_gap,player_id,snap_counts_offball,position,snap_counts_dl,snap_counts_dl_b_gap,snap_counts_box,snap_counts_corner
2008,118,187,15,0,0,29,68.4,70.4,51.4,78.8,334,9,6,H.B. Blades,WAS,68.1,35.4,0,3795,325,LB,9,0,319,0
2008,1,20,13,100,0,93,40.8,43.6,56.4,71.9,114,0,0,Chris Wilson,WAS,58.6,0.0,0,4244,0,ED,114,14,0,0
2008,20,0,5,0,0,0,69.7,,,,20,0,18,Justin Tryon,WAS,69.9,73.9,0,4438,20,CB,0,0,0,2
2008,45,17,7,0,39,4,56.1,64.9,48.5,83.1,66,0,22,Kareem Moore,WAS,56.4,75.9,0,4494,66,S,0,0,3,2
2008,0,0,3,14,0,14,49.1,,50.6,,14,0,0,Rob Jackson,WAS,,72.9,0,4556,0,ED,14,0,0,0
2008,323,226,14,0,269,42,63.3,70.4,61.9,71.7,591,0,22,Chris Horton,WAS,58.1,86.0,0,4563,591,S,0,0,296,4
2009,4,308,16,522,0,297,61.0,59.9,55.8,77.6,609,0,0,Phillip Daniels,WAS,65.1,86.6,4,191,0,ED,609,83,0,0
2009,0,9,2,20,0,11,67.3,67.2,59.8,67.4,20,0,0,Renaldo Wynn,WAS,,73.6,0,240,0,ED,20,0,0,0
2009,574,430,16,0,0,26,85.4,71.3,74.4,86.5,1030,1,4,London Fletcher,WAS,87.3,64.1,0,424,1029,LB,1,0,1022,3
2009,6,246,14,5,0,303,56.7,50.3,61.5,77.7,555,0,0,Cornelius Griffin,WAS,59.7,87.8,26,613,0,DI,555,524,0,0
2009,8,411,16,952,0,536,69.5,50.5,79.3,81.4,955,0,0,Andre Carter,WAS,62.6,69.0,0,779,1,ED,954,2,1,0
2009,333,164,14,0,41,0,62.3,35.3,,41.3,497,0,46,Fred Smoot,WAS,67.4,46.3,0,815,497,CB,0,0,21,389
2009,1,236,12,49,0,327,71.1,70.2,71.0,76.9,564,0,0,Albert Haynesworth,WAS,67.5,5.4,3,1022,0,DI,564,512,0,0
2009,439,327,13,0,0,0,63.1,29.6,,46.4,766,0,58,DeAngelo Hall,WAS,69.1,87.9,0,1729,766,CB,0,0,31,677
2009,511,354,16,0,4,1,66.7,67.4,69.8,56.9,866,0,26,Carlos Rogers,WAS,64.6,89.2,0,2226,866,CB,0,0,34,802
2009,4,90,16,61,0,145,67.8,57.9,72.8,74.5,239,0,0,Lorenzo Alexander,WAS,61.0,56.7,2,2476,0,DI,239,176,0,0
2009,413,398,16,0,0,36,57.8,50.9,64.9,69.7,847,14,18,Rocky McIntosh,WAS,63.5,74.1,0,2980,833,LB,14,0,809,6
2009,0,46,7,0,0,53,53.6,53.7,57.9,69.4,99,0,0,Anthony Montgomery,WAS,62.2,26.3,1,3098,0,DI,99,98,0,0
2009,357,255,15,0,319,32,72.1,91.5,62.9,90.7,644,0,38,Reed Doughty,WAS,56.5,85.7,0,3118,644,S,0,0,282,5
2009,3,282,16,2,0,306,57.5,51.4,62.3,77.5,591,0,0,Kedric Golston,WAS,71.6,60.9,56,3141,0,DI,591,533,0,0
2009,548,416,15,0,797,12,42.6,71.1,66.7,68.9,976,0,11,LaRon Landry,WAS,30.7,33.2,0,3622,976,S,0,0,159,9
2009,1,0,1,0,1,0,60.0,,,,1,0,0,Marcus McCauley,WAS,60.0,62.9,0,3688,1,CB,0,0,0,0
2009,66,64,9,0,0,12,73.1,77.6,51.7,84.2,142,13,1,H.B. Blades,WAS,65.8,73.6,0,3795,129,LB,13,0,128,0
2009,38,8,3,0,0,1,65.1,52.5,59.0,27.5,47,0,40,Byron Westbrook,WAS,67.5,76.8,0,4100,47,CB,0,0,0,7
2009,27,46,16,67,0,73,65.3,51.0,67.4,63.4,146,16,1,Chris Wilson,WAS,70.6,77.0,0,4244,61,LB,85,2,60,0
2009,257,78,14,0,0,13,63.8,45.0,51.0,79.5,348,0,333,Justin Tryon,WAS,68.3,33.0,0,4438,348,CB,0,0,8,7
2009,129,50,10,0,166,0,44.1,66.6,,66.7,179,0,1,Kareem Moore,WAS,42.6,77.3,0,4494,179,S,0,0,12,0
2009,0,10,5,25,0,26,58.0,49.5,64.5,68.1,36,0,0,Rob Jackson,WAS,,75.9,0,4556,0,ED,36,11,0,0
2009,170,126,8,0,136,8,60.9,63.7,54.1,65.1,304,0,13,Chris Horton,WAS,59.5,83.4,0,4563,304,S,0,0,154,1
2009,175,377,16,315,0,349,57.5,48.0,75.2,66.2,901,28,5,Brian Orakpo,WAS,46.0,54.8,0,4936,540,ED,361,18,533,2
2009,14,8,2,0,0,1,67.0,61.5,58.5,75.4,23,0,10,Kevin Barnes,WAS,67.8,74.9,0,5003,23,CB,0,0,0,13
2009,1,47,11,73,0,64,62.8,58.1,60.2,72.3,112,0,0,Jeremy Jarmon,WAS,62.9,80.2,7,5475,0,ED,112,32,0,0
2010,0,132,14,229,0,113,55.5,51.2,60.8,76.5,245,0,0,Phillip Daniels,WAS,60.0,81.3,6,191,0,DI,245,10,0,0
2010,0,118,15,169,0,292,69.5,56.7,66.8,78.5,410,0,0,Vonnie Holliday,WAS,78.3,83.8,202,340,0,DI,410,20,0,0
2010,590,429,16,0,11,75,70.4,70.3,63.0,84.3,1094,27,10,London Fletcher,WAS,68.1,53.6,0,424,1067,LB,27,0,1045,1
2010,88,240,16,292,0,403,57.5,58.8,56.5,58.0,731,368,20,Andre Carter,WAS,53.4,88.4,2,779,69,ED,662,0,49,0
2010,0,64,8,66,0,140,80.6,69.2,75.3,76.5,204,0,0,Albert Haynesworth,WAS,,82.2,79,1022,0,DI,204,26,0,0
2010,473,239,16,0,1,8,63.3,67.2,53.0,52.2,720,0,5,Phillip Buchanon,WAS,61.9,88.9,0,1024,720,CB,0,0,25,689
2010,1,193,14,0,0,168,43.1,44.2,54.3,70.3,362,0,0,Ma'ake Kemoeatu,WAS,40.9,63.3,349,1267,0,DI,362,13,0,0
2010,652,419,16,0,2,8,71.8,63.4,51.8,72.1,1079,0,12,DeAngelo Hall,WAS,72.1,89.2,0,1729,1079,CB,0,0,48,1017
2010,0,16,2,27,0,13,71.4,71.5,59.7,69.2,29,0,0,Darrion Scott,WAS,,74.3,0,1809,0,DI,29,2,0,0
2010,460,261,12,0,4,39,63.0,72.5,40.1,62.0,760,0,411,Carlos Rogers,WAS,62.5,88.3,0,2226,760,CB,0,0,45,300
2010,3,87,6,0,0,75,60.6,64.1,53.6,74.2,165,0,0,Anthony Bryant,WAS,52.3,80.1,160,2395,0,DI,165,5,0,0
2010,136,271,16,21,0,230,50.6,42.9,59.5,42.9,637,433,20,Lorenzo Alexander,WAS,53.8,89.8,10,2476,170,ED,467,3,150,0
2010,468,376,15,2,1,89,49.5,56.6,60.3,44.1,933,51,46,Rocky McIntosh,WAS,46.8,44.1,1,2980,879,LB,54,0,827,5
2010,354,243,14,0,396,18,56.6,69.8,62.0,84.6,615,0,14,Reed Doughty,WAS,49.9,84.1,0,3118,615,S,0,0,200,5
2010,1,218,13,349,0,226,48.1,46.4,54.1,66.3,445,0,0,Kedric Golston,WAS,60.0,83.1,86,3141,0,DI,445,9,0,0
2010,366,220,9,0,390,59,70.3,84.4,84.9,85.2,645,0,42,LaRon Landry,WAS,56.7,56.7,0,3622,645,S,0,0,208,5
2010,1,304,16,544,0,286,61.6,62.2,56.8,78.1,591,0,0,Adam Carriker,WAS,68.7,73.3,25,3629,0,DI,591,22,0,0
2010,28,34,8,0,0,3,75.8,70.4,54.6,80.3,65,0,1,H.B. Blades,WAS,71.7,78.2,0,3795,65,LB,0,0,64,0
2010,30,18,9,0,0,4,57.4,66.7,65.2,77.3,52,0,41,Byron Westbrook,WAS,53.1,77.3,0,4100,52,CB,0,0,4,7
2010,17,35,15,0,0,70,72.3,75.3,64.6,81.3,122,63,1,Chris Wilson,WAS,56.8,81.0,2,4244,57,ED,65,0,56,0
2010,439,321,12,0,602,14,41.6,61.5,72.3,38.1,774,0,15,Kareem Moore,WAS,31.8,83.6,0,4494,774,S,0,0,152,5
2010,3,11,2,0,0,29,83.2,76.5,72.7,75.2,43,26,0,Rob Jackson,WAS,61.3,75.4,0,4556,17,ED,26,0,17,0
2010,9,0,2,0,8,1,29.9,,57.3,76.7,10,0,0,Chris Horton,WAS,47.0,0.0,0,4563,10,S,0,0,2,0
2010,141,362,15,12,0,430,62.5,47.8,76.2,62.0,933,677,13,Brian Orakpo,WAS,54.5,56.2,0,4936,244,ED,689,0,231,0
2010,158,107,9,0,136,4,64.7,59.2,48.3,50.5,269,0,55,Kevin Barnes,WAS,65.6,81.5,0,5003,269,CB,0,0,57,21
2010,44,25,1,0,65,0,48.5,63.6,,33.0,69,0,0,Macho Harris,WAS,48.8,74.2,0,5081,69,S,0,0,4,0
2010,0,16,5,35,0,49,59.6,45.1,66.7,74.9,65,0,0,Jeremy Jarmon,WAS,,77.4,24,5475,0,DI,65,0,0,0
2010,3,3,4,0,0,2,83.7,64.4,56.8,74.9,8,0,0,Perry Riley,WAS,77.8,68.4,0,5627,8,LB,0,0,8,0
2010,0,1,1,0,0,2,59.2,60.0,58.9,,3,0,0,Joe Joseph,WAS,,67.7,3,5866,0,DI,3,0,0,0
2011,474,419,16,0,4,110,80.4,78.4,63.9,73.3,1003,7,17,London Fletcher,WAS,75.0,67.6,2,424,994,LB,9,0,969,4
2011,584,417,16,0,2,5,62.8,80.4,60.3,71.2,1006,0,51,DeAngelo Hall,WAS,60.1,24.9,0,1729,1006,CB,0,0,88,865
2011,0,48,7,104,0,63,58.7,55.2,60.9,69.5,111,0,0,Darrion Scott,WAS,,78.6,5,1809,0,DI,111,2,0,0
2011,18,31,7,0,0,2,87.6,90.0,56.8,80.7,51,0,3,Keyaron Fox,WAS,65.2,77.3,0,1814,51,LB,0,0,46,2
2011,392,266,13,0,527,20,70.8,63.8,56.0,79.6,678,0,6,O.J. Atogwe,WAS,72.3,83.3,0,2283,678,S,0,0,143,2
2011,1,9,5,0,0,0,78.4,72.5,,69.9,10,8,0,Lorenzo Alexander,WAS,60.0,72.2,0,2476,2,ED,8,0,2,0
2011,240,210,12,0,0,48,52.3,41.0,66.9,59.1,498,15,13,Rocky McIntosh,WAS,59.3,87.3,0,2980,483,LB,15,0,467,3
2011,8,327,16,269,0,427,54.0,52.8,54.8,77.8,762,0,0,Barry Cofield,WAS,56.9,86.6,454,3069,0,DI,762,38,0,0
2011,371,277,15,0,440,15,35.8,65.5,37.8,70.1,663,0,11,Reed Doughty,WAS,30.5,47.3,0,3118,663,S,0,0,208,4
2011,0,81,9,165,0,89,64.1,68.0,55.2,75.1,170,0,0,Kedric Golston,WAS,60.0,80.3,3,3141,0,DI,170,2,0,0
2011,0,334,16,735,0,459,53.6,52.5,55.0,80.3,793,0,0,Stephen Bowen,WAS,59.4,85.0,26,3242,0,DI,793,31,0,0
2011,232,225,8,0,168,39,70.7,80.9,61.7,74.3,496,0,46,LaRon Landry,WAS,63.0,49.0,0,3622,496,S,0,0,278,4
2011,1,319,16,575,0,284,50.5,46.2,54.3,77.5,604,0,0,Adam Carriker,WAS,71.6,86.1,15,3629,0,DI,604,14,0,0
2011,552,391,16,0,0,1,67.2,62.4,56.9,62.0,944,0,24,Josh Wilson,WAS,66.8,89.9,0,3671,944,CB,0,0,62,858
2011,80,40,9,0,1,4,77.3,70.1,49.0,81.8,124,0,60,Byron Westbrook,WAS,78.3,80.8,0,4100,124,CB,0,0,5,58
2011,0,12,3,26,0,14,57.7,63.1,52.5,,26,0,0,Kentwan Balmer,WAS,,74.5,0,4343,0,ED,26,0,0,0
2011,15,55,15,1,0,43,61.3,38.9,81.0,77.3,113,105,3,Rob Jackson,WAS,74.8,27.4,0,4556,7,ED,106,0,4,0
2011,135,389,16,81,0,402,75.4,54.3,88.7,65.5,926,776,29,Brian Orakpo,WAS,60.6,69.4,0,4936,69,ED,857,0,40,0
2011,277,105,15,0,3,36,51.8,65.3,52.1,28.9,418,0,363,Kevin Barnes,WAS,51.9,41.0,0,5003,418,CB,0,0,13,39
2011,244,213,9,0,2,38,66.7,74.6,65.1,59.7,495,12,15,Perry Riley,WAS,57.4,46.6,0,5627,483,LB,12,0,459,7
2011,138,434,16,46,0,454,62.7,52.1,75.9,49.6,1026,878,30,Ryan Kerrigan,WAS,41.7,74.4,0,6168,101,ED,925,1,71,0
2011,110,82,7,0,79,12,45.6,65.9,72.5,71.5,204,0,7,DeJon Gomes,WAS,39.1,82.4,0,6298,204,S,0,0,116,2
2011,3,1,1,0,0,0,50.1,60.1,,75.2,4,0,0,Brandyn Thompson,WAS,47.3,68.8,0,6365,4,CB,0,0,0,4
2011,2,88,15,0,0,70,53.5,45.2,68.6,75.3,160,0,0,Chris Neild,WAS,61.0,80.3,142,6405,0,DI,160,18,0,0
2012,609,372,17,0,13,97,53.5,51.0,57.8,45.2,1078,46,48,London Fletcher,WAS,58.5,31.0,0,424,1032,LB,46,0,966,5
2012,695,368,17,0,54,51,67.6,72.0,71.6,58.3,1114,0,403,DeAngelo Hall,WAS,66.9,11.0,0,1729,1114,CB,0,0,83,574
2012,707,366,17,0,892,21,58.7,68.9,66.5,60.6,1094,0,33,Madieu Williams,WAS,54.2,39.0,0,1777,1094,S,0,0,165,4
2012,80,59,16,4,2,177,53.6,59.7,65.7,68.8,316,182,2,Lorenzo Alexander,WAS,40.4,31.6,3,2476,127,ED,189,0,122,1
2012,284,88,10,0,0,5,62.9,61.8,59.2,83.2,377,0,6,Cedric Griffin,WAS,63.6,36.2,0,2993,377,CB,0,0,16,355
2012,3,267,17,280,0,503,62.3,51.6,68.0,70.3,773,0,0,Barry Cofield,WAS,57.8,76.3,467,3069,0,DI,773,23,0,0
2012,182,217,17,0,138,29,63.9,68.7,82.0,82.3,428,0,50,Reed Doughty,WAS,54.6,85.7,0,3118,428,S,0,0,240,0
2012,0,170,17,370,0,217,59.6,61.6,52.1,75.9,387,1,0,Kedric Golston,WAS,67.0,83.0,12,3141,0,DI,387,3,0,0
2012,0,265,17,784,0,557,53.6,55.3,53.8,78.8,822,0,0,Stephen Bowen,WAS,64.7,64.7,7,3242,0,DI,822,23,0,0
2012,0,10,2,40,0,33,54.5,64.6,50.0,69.2,43,0,0,Adam Carriker,WAS,,76.4,0,3629,0,DI,43,2,0,0
2012,26,15,1,0,29,0,74.4,54.2,,82.1,41,0,4,Brandon Meriweather,WAS,74.5,74.2,0,3640,41,S,0,0,8,0
2012,725,361,17,0,6,11,73.3,75.8,90.9,56.7,1097,0,89,Josh Wilson,WAS,69.8,70.5,0,3671,1097,CB,0,0,76,926
2012,41,3,2,0,0,0,72.7,60.0,,79.5,44,0,0,David Jones,WAS,72.9,76.8,0,3761,44,CB,0,0,0,44
2012,18,24,9,4,0,56,51.5,55.6,58.3,48.2,98,82,2,Chris Wilson,WAS,44.0,79.5,0,4244,11,ED,87,1,9,0
2012,117,299,16,12,0,223,76.1,55.2,67.0,28.8,639,571,31,Rob Jackson,WAS,91.6,73.9,0,4556,55,ED,584,1,24,0
2012,18,16,2,8,0,49,86.0,70.5,88.7,76.8,83,57,9,Brian Orakpo,WAS,67.6,10.3,0,4936,18,ED,65,0,9,0
2012,1,98,15,34,0,112,66.7,62.3,65.4,77.0,211,0,0,Chris Baker,WAS,60.0,81.3,163,5188,0,DI,211,13,0,0
2012,51,10,6,0,1,0,48.0,40.3,,27.5,61,0,7,D.J. Johnson,WAS,50.2,78.0,0,5194,61,CB,0,0,0,53
2012,20,12,2,0,0,0,76.9,65.1,,76.6,32,0,0,Jerome Murphy,WAS,77.1,75.4,0,5590,32,CB,0,0,0,32
2012,607,376,17,0,4,145,66.0,62.1,68.5,73.8,1128,117,67,Perry Riley,WAS,64.8,55.8,0,5627,1011,LB,117,0,934,6
2012,1,2,1,0,0,0,65.5,60.4,,,3,0,0,Roddrick Muckelroy,WAS,60.0,67.0,0,5654,3,LB,0,0,3,0
2012,220,51,13,0,185,25,52.8,49.3,42.2,29.4,296,0,31,Jordan Pugh,WAS,57.8,81.5,0,5725,296,S,0,0,79,1
2012,0,23,7,44,0,23,46.0,41.7,60.2,70.2,46,0,0,Doug Worthington,WAS,,76.7,1,5765,0,ED,46,1,0,0
2012,141,384,17,92,0,610,68.0,50.1,74.4,63.6,1135,945,38,Ryan Kerrigan,WAS,67.9,61.5,0,6168,98,ED,1037,0,60,0
2012,1,235,17,535,0,346,57.2,64.6,53.5,60.3,582,0,0,Jarvis Jenkins,WAS,61.2,47.7,24,6193,0,DI,582,21,0,0
2012,265,103,12,0,221,17,60.0,48.9,46.9,58.9,385,0,64,DeJon Gomes,WAS,65.8,29.3,0,6298,385,S,0,0,99,1
2012,0,0,1,0,0,2,57.4,,57.3,,2,1,0,Vic So'oto,WAS,,65.6,0,6759,1,LB,1,0,1,0
2012,42,14,10,0,1,12,72.9,65.8,59.9,77.5,68,24,2,Keenan Robinson,WAS,71.8,80.9,1,7119,43,ED,25,0,40,0
2012,158,38,11,0,0,3,68.4,55.4,84.3,36.6,199,0,81,Richard Crawford,WAS,67.4,82.4,0,7198,199,CB,0,0,6,112
2013,454,408,16,0,4,55,45.3,29.4,58.2,54.3,917,75,11,London Fletcher,WAS,63.4,74.3,0,424,842,LB,75,0,826,1
2013,35,29,9,0,0,6,54.4,73.8,63.8,35.7,70,7,5,Nick Barnett,WAS,41.1,80.3,0,1345,63,LB,7,0,57,0
2013,580,417,16,0,3,1,68.4,63.9,60.0,41.4,998,0,33,DeAngelo Hall,WAS,71.0,7.4,0,1729,998,CB,0,0,79,883
2013,9,45,11,2,0,30,57.5,59.7,59.4,52.5,84,74,1,Darryl Tapp,WAS,48.7,79.4,0,3008,8,ED,76,0,6,0
2013,7,280,16,349,0,442,61.8,50.4,67.1,69.7,729,2,0,Barry Cofield,WAS,65.9,78.3,350,3069,0,DI,729,28,0,0
2013,161,235,14,0,113,13,50.4,60.8,40.2,55.5,409,0,43,Reed Doughty,WAS,47.6,86.5,0,3118,409,S,0,0,249,3
2013,1,251,16,458,0,215,55.4,52.4,58.1,62.5,467,2,0,Kedric Golston,WAS,60.2,84.5,5,3141,0,DI,467,2,0,0
2013,0,149,10,393,0,266,50.5,54.4,49.7,77.1,415,6,0,Stephen Bowen,WAS,59.9,82.6,1,3242,0,DI,415,15,0,0
2013,436,284,13,0,578,18,51.7,56.6,69.3,46.8,738,0,30,Brandon Meriweather,WAS,51.1,20.4,0,3640,738,S,0,0,127,3
2013,524,399,16,0,18,45,65.4,56.1,85.0,52.2,968,0,571,Josh Wilson,WAS,63.8,72.6,0,3671,968,CB,0,0,154,225
2013,0,19,3,38,0,22,30.4,39.8,50.2,68.1,41,1,0,Phillip Merling,WAS,60.0,0.0,0,4346,0,DI,41,2,0,0
2013,1,3,2,0,0,1,60.6,60.4,58.5,,5,1,0,Bryan Kehl,WAS,60.0,68.3,0,4437,4,LB,1,0,3,0
2013,18,82,12,5,0,84,61.7,57.6,57.9,64.3,184,157,2,Rob Jackson,WAS,82.4,44.3,0,4556,22,ED,162,0,20,0
2013,104,335,15,19,0,375,79.7,70.8,71.5,62.8,814,692,8,Brian Orakpo,WAS,83.5,76.0,0,4936,103,ED,711,0,95,0
2013,292,130,16,0,229,4,38.3,57.0,43.5,49.7,426,0,77,E.J. Biggers,WAS,38.8,35.8,0,5141,426,S,0,0,73,46
2013,1,212,15,337,0,198,49.4,54.7,50.7,59.1,411,5,0,Chris Baker,WAS,59.5,47.8,64,5188,1,DI,410,4,1,0
2013,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Darrel Young,WAS,,60.0,0,5438,1,FB,0,0,0,0
2013,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Jerome Murphy,WAS,,60.0,0,5590,1,CB,0,0,0,0
2013,469,421,16,0,2,99,56.1,53.6,67.2,56.6,989,144,38,Perry Riley,WAS,59.3,14.0,0,5627,845,LB,144,0,800,5
2013,0,1,1,0,0,0,49.3,60.0,,,1,0,0,Josh Hull,WAS,,64.1,0,5776,1,LB,0,0,1,0
2013,122,409,16,46,0,443,64.6,54.2,73.4,64.5,974,855,21,Ryan Kerrigan,WAS,49.6,82.4,0,6168,71,ED,903,2,50,0
2013,0,164,12,322,0,167,55.6,60.4,50.2,58.9,331,5,0,Jarvis Jenkins,WAS,60.0,82.6,2,6193,0,DI,331,2,0,0
2013,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Roy Helu,WAS,,60.0,0,6257,1,HB,0,0,0,0
2013,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Niles Paul,WAS,,60.4,0,6307,1,TE,0,0,0,0
2013,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Aldrick Robinson,WAS,,60.0,0,6330,1,WR,0,0,0,0
2013,0,59,8,4,0,37,63.8,67.7,49.9,74.2,96,0,0,Chris Neild,WAS,60.0,78.5,85,6405,0,DI,96,7,0,0
2013,11,22,7,0,14,1,75.7,66.1,60.0,77.0,34,0,12,Trenton Robinson,WAS,75.6,74.4,0,7170,34,S,0,0,8,0
2013,1,2,4,14,0,18,59.8,61.3,58.1,68.1,21,4,0,Adrian Robinson,WAS,60.0,73.3,0,7317,3,ED,18,0,3,0
2013,56,25,6,0,60,2,51.1,59.5,55.4,66.4,83,0,0,Jose Gumbs,WAS,52.7,76.2,0,7436,83,S,0,0,22,1
2013,447,236,16,0,1,2,60.5,73.4,71.2,54.8,685,0,6,David Amerson,WAS,57.7,58.0,0,7832,685,CB,0,0,30,648
2013,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Chris Thompson,WAS,,60.0,0,7936,1,HB,0,0,0,0
2013,3,3,4,2,0,33,43.7,60.0,50.4,69.9,39,24,0,Brandon Jenkins,WAS,62.7,0.0,0,7944,13,LB,26,0,13,0
2013,190,142,9,0,280,1,40.9,39.8,89.8,41.4,333,0,12,Bacarri Rambo,WAS,44.0,80.0,0,7972,333,S,0,0,39,2
2014,591,396,16,0,818,26,42.8,35.0,33.8,45.7,1013,0,31,Ryan Clark,WAS,50.3,39.5,0,1229,1013,S,0,0,162,2
2014,92,52,3,0,0,1,50.9,83.7,58.6,76.1,145,0,5,DeAngelo Hall,WAS,50.6,0.0,0,1729,145,CB,0,0,20,120
2014,0,146,13,376,0,357,69.8,62.6,69.3,48.8,503,29,0,Jason Hatcher,WAS,62.7,55.0,21,3037,3,DI,500,74,3,0
2014,0,81,8,155,0,168,44.2,38.9,53.2,72.4,249,7,0,Barry Cofield,WAS,,82.7,50,3069,2,DI,247,35,2,0
2014,0,109,11,97,0,69,36.6,39.2,49.6,51.4,178,2,0,Kedric Golston,WAS,60.0,80.7,66,3141,0,DI,178,13,0,0
2014,0,129,8,216,0,112,51.8,56.4,48.2,74.3,241,12,0,Stephen Bowen,WAS,60.0,81.7,0,3242,1,DI,240,12,1,0
2014,326,233,10,0,275,38,55.4,77.6,80.8,66.5,597,0,102,Brandon Meriweather,WAS,43.3,88.2,0,3640,597,S,0,0,201,19
2014,9,2,4,0,0,2,59.9,58.5,57.2,69.9,13,4,0,Adam Hayward,WAS,62.7,73.9,0,3798,9,LB,4,0,9,0
2014,56,32,3,0,0,0,43.9,44.4,,55.6,88,0,29,Tracy Porter,WAS,45.3,79.4,0,4354,88,CB,0,0,9,50
2014,49,148,7,33,0,191,71.2,70.0,63.9,56.5,388,284,7,Brian Orakpo,WAS,66.3,84.3,0,4936,70,ED,318,1,61,2
2014,6,19,6,5,0,21,35.9,48.4,56.9,41.4,46,38,0,Everette Brown,WAS,28.9,78.3,0,4966,3,ED,43,0,3,0
2014,336,101,14,0,10,15,44.5,63.6,43.9,44.4,452,0,354,E.J. Biggers,WAS,44.5,42.6,0,5141,452,CB,0,0,35,53
2014,0,260,15,191,0,243,65.5,61.6,68.7,57.9,503,2,0,Chris Baker,WAS,,55.1,273,5188,0,DI,503,37,0,0
2014,478,351,14,0,0,59,52.3,61.0,53.4,59.9,888,127,23,Perry Riley,WAS,48.5,53.3,0,5627,761,LB,127,0,735,3
2014,124,383,16,127,0,471,74.9,56.6,78.7,67.5,978,739,20,Ryan Kerrigan,WAS,73.9,73.6,0,6168,110,ED,868,2,89,1
2014,0,280,16,481,0,261,45.1,53.9,48.6,60.7,541,15,0,Jarvis Jenkins,WAS,,20.2,2,6193,0,DI,541,43,0,0
2014,6,9,2,0,0,14,63.0,64.4,54.2,37.1,29,14,1,Gabe Miller,WAS,65.9,73.9,0,6292,15,ED,14,0,14,0
2014,4,5,3,0,0,0,55.4,70.5,,27.0,9,0,1,Justin Rogers,WAS,46.8,71.4,0,6358,9,CB,0,0,0,8
2014,0,85,15,183,0,174,54.3,59.3,50.5,75.6,259,6,0,Frank Kearse,WAS,65.8,56.6,30,6383,1,DI,258,39,1,0
2014,417,324,13,0,1,71,56.9,53.1,74.0,75.8,812,79,6,Keenan Robinson,WAS,55.9,64.5,0,7119,733,LB,79,0,720,6
2014,75,25,9,0,45,1,63.3,51.7,59.0,74.4,101,0,41,Trenton Robinson,WAS,65.4,81.0,0,7170,101,S,0,0,14,1
2014,0,4,1,3,0,0,72.6,67.5,,66.8,4,0,0,Travian Robertson,WAS,,68.9,0,7230,0,DI,4,1,0,0
2014,4,0,1,0,4,0,60.9,,,,4,0,0,Duke Ihenacho,WAS,60.6,73.9,0,7297,4,S,0,0,0,0
2014,548,356,15,0,3,1,42.9,50.5,60.0,59.9,905,0,23,David Amerson,WAS,43.3,42.3,0,7832,905,CB,0,0,77,802
2014,150,115,6,0,88,6,38.3,53.7,48.9,31.3,271,0,71,Phillip Thomas,WAS,38.8,85.0,0,7901,271,S,0,0,108,4
2014,1,4,2,3,0,10,63.7,65.2,57.0,68.1,15,12,0,Trevardo Williams,WAS,60.0,75.0,0,7906,0,ED,15,0,0,0
2014,0,0,2,0,0,3,55.2,,55.6,,3,1,0,Steve Beauharnais,WAS,,65.2,0,8018,2,LB,1,0,2,0
2014,202,142,12,0,1,15,52.6,58.5,54.1,71.4,359,60,0,Will Compton,WAS,49.7,85.5,0,8308,299,LB,60,0,297,1
2014,21,15,4,0,2,0,40.2,62.9,,77.0,36,0,11,Chase Minnifield,WAS,36.0,76.3,0,8541,36,CB,0,0,1,22
2014,79,208,15,71,0,292,67.9,73.4,59.6,71.9,579,385,14,Trent Murphy,WAS,62.8,71.6,0,8682,116,ED,463,7,102,0
2014,521,336,16,0,1,7,48.8,67.8,62.0,56.2,864,0,81,Bashaud Breeland,WAS,49.9,0.0,0,8737,864,CB,0,0,108,674
2014,1,4,2,0,2,0,66.6,60.0,,79.3,5,0,1,Akeem Davis,WAS,61.9,70.4,0,9127,5,S,0,0,2,0
2014,23,42,3,13,0,52,57.8,57.0,49.6,28.7,117,81,11,Jackson Jeffcoat,WAS,78.9,26.8,0,9139,23,LB,94,0,12,0
2014,3,0,1,0,0,0,49.2,,,27.0,3,0,0,Kenny Okoro,WAS,49.5,67.6,0,9431,3,CB,0,0,0,3
2015,344,151,12,0,245,4,61.7,66.5,68.2,83.8,499,15,43,DeAngelo Hall,WAS,61.5,13.2,0,1729,484,CB,15,0,59,137
2015,0,180,16,97,0,396,70.4,60.4,74.1,57.6,576,56,0,Jason Hatcher,WAS,60.6,50.2,28,3037,2,DI,574,393,2,0
2015,546,313,16,0,4,2,57.1,63.8,74.9,58.7,861,1,413,Will Blackmon,WAS,54.0,87.6,0,3060,860,CB,1,0,78,365
2015,0,109,16,1,0,96,48.2,50.8,58.8,71.3,205,0,0,Kedric Golston,WAS,57.6,56.4,141,3141,0,DI,205,63,0,0
